result,parameter,group,scenario,vaxCoverage,tpLevel,boostStart,immuneEscape,icer
Low,Cost vax delivery (A),B,Random boost,80%,high TP,1.75 yr,2.50 yr,4675.090196582484
Low,Cost vax delivery (A),B,Random boost,80%,high TP,2.00 yr,2.50 yr,14360.065186966534
Low,Cost vax delivery (A),B,Random boost,80%,high TP,2.25 yr,2.50 yr,9156.553975746401
Low,Cost vax delivery (A),B,Random boost,80%,high TP,2.50 yr,2.50 yr,69357.59325797048
Low,Cost vax delivery (A),C,No further vax,20.0%,low TP,Never,2.00 yr,NA
Low,Cost vax delivery (A),C,Pediatric vax,20.0%,low TP,2.00 yr,2.00 yr,51644.07632090489
Low,Cost vax delivery (A),C,High-risk boost,20.0%,low TP,2.00 yr,2.00 yr,1603.0068414681025
Low,Cost vax delivery (A),C,Random vax,20.0%,low TP,2.00 yr,2.00 yr,8431.28099587978
Low,Cost vax delivery (A),B,No further vax,50.0%,low TP,Never,2.00 yr,NA
Low,Cost vax delivery (A),B,Pediatric vax,50.0%,low TP,2.00 yr,2.00 yr,61058.489347125884
Low,Cost vax delivery (A),B,High-risk boost,50.0%,low TP,2.00 yr,2.00 yr,475.5583073763015
Low,Cost vax delivery (A),B,Random vax,50.0%,low TP,2.00 yr,2.00 yr,29421.24629151411
Low,Cost vax delivery (A),C,No further vax,20.0%,high TP,Never,2.00 yr,NA
Low,Cost vax delivery (A),C,Pediatric vax,20.0%,high TP,2.00 yr,2.00 yr,23199.621483730487
Low,Cost vax delivery (A),C,High-risk boost,20.0%,high TP,2.00 yr,2.00 yr,2075.7389874783107
Low,Cost vax delivery (A),C,Random vax,20.0%,high TP,2.00 yr,2.00 yr,5962.517157271482
Low,Cost vax delivery (A),B,No further vax,50.0%,high TP,Never,2.00 yr,NA
Low,Cost vax delivery (A),B,Pediatric vax,50.0%,high TP,2.00 yr,2.00 yr,91745.84408517941
Low,Cost vax delivery (A),B,High-risk boost,50.0%,high TP,2.00 yr,2.00 yr,1375.334438182418
Low,Cost vax delivery (A),B,Random vax,50.0%,high TP,2.00 yr,2.00 yr,13944.417780484346
Low,Cost vax delivery (A),A,6-monthly boost,80%,high TP,1.75 yr,1.50 yr,-6939.045481585325
Low,Cost vax delivery (A),A,6-monthly boost,80%,high TP,1.75 yr,2.50 yr,-4903.930791436887
Low,Cost vax delivery (A),B,6-monthly boost,80%,high TP,1.75 yr,1.50 yr,-11326.082381238164
Low,Cost vax delivery (A),B,6-monthly boost,80%,high TP,1.75 yr,2.50 yr,-3279.172333035876
Low,Cost vax delivery (A),B,No further boost,80%,low TP,Never,2.00 yr,NA
Low,Cost vax delivery (A),B,boosting 65+,80%,low TP,2.00 yr,2.00 yr,-2123.8593791872813
Low,Cost vax delivery (A),B,boosting 55+,80%,low TP,2.00 yr,2.00 yr,-2300.3070859484333
Low,Cost vax delivery (A),B,boosting 45+,80%,low TP,2.00 yr,2.00 yr,-2742.4731041876125
Low,Cost vax delivery (A),B,boosting 35+,80%,low TP,2.00 yr,2.00 yr,-3233.1980070918066
Low,Cost vax delivery (A),B,boosting 25+,80%,low TP,2.00 yr,2.00 yr,-3758.2439233722007
Low,Cost vax delivery (A),B,boosting 16+,80%,low TP,2.00 yr,2.00 yr,-3947.084419844919
Low,Cost vax delivery (A),B,boosting 5+,80%,low TP,2.00 yr,2.00 yr,-4027.8687387431632
Low,Cost vax delivery (A),A,No further boost,80%,low TP,Never,2.00 yr,NA
Low,Cost vax delivery (A),A,boosting 65+,80%,low TP,2.00 yr,2.00 yr,-3946.4281714061995
Low,Cost vax delivery (A),A,boosting 55+,80%,low TP,2.00 yr,2.00 yr,-4258.850432770759
Low,Cost vax delivery (A),A,boosting 45+,80%,low TP,2.00 yr,2.00 yr,-4640.06522708543
Low,Cost vax delivery (A),A,boosting 35+,80%,low TP,2.00 yr,2.00 yr,-5034.926606047063
Low,Cost vax delivery (A),A,boosting 25+,80%,low TP,2.00 yr,2.00 yr,-5223.356588031463
Low,Cost vax delivery (A),A,boosting 16+,80%,low TP,2.00 yr,2.00 yr,-5332.746399128051
Low,Cost vax delivery (A),A,boosting 5+,80%,low TP,2.00 yr,2.00 yr,-5355.58313494234
Low,Cost vax delivery (A),B,No further boost,80%,high TP,Never,2.00 yr,NA
Low,Cost vax delivery (A),B,boosting 65+,80%,high TP,2.00 yr,2.00 yr,-2888.2126105375946
Low,Cost vax delivery (A),B,boosting 55+,80%,high TP,2.00 yr,2.00 yr,-3208.48738264569
Low,Cost vax delivery (A),B,boosting 45+,80%,high TP,2.00 yr,2.00 yr,-4149.385462457404
Low,Cost vax delivery (A),B,boosting 35+,80%,high TP,2.00 yr,2.00 yr,-5343.776803986716
Low,Cost vax delivery (A),B,boosting 25+,80%,high TP,2.00 yr,2.00 yr,-6271.563506631015
Low,Cost vax delivery (A),B,boosting 16+,80%,high TP,2.00 yr,2.00 yr,-6746.475672521545
Low,Cost vax delivery (A),B,boosting 5+,80%,high TP,2.00 yr,2.00 yr,-8424.694393389245
Low,Cost vax delivery (A),A,No further boost,80%,high TP,Never,2.00 yr,NA
Low,Cost vax delivery (A),A,boosting 65+,80%,high TP,2.00 yr,2.00 yr,-4069.096860580205
Low,Cost vax delivery (A),A,boosting 55+,80%,high TP,2.00 yr,2.00 yr,-4837.274165228888
Low,Cost vax delivery (A),A,boosting 45+,80%,high TP,2.00 yr,2.00 yr,-5020.229772338267
Low,Cost vax delivery (A),A,boosting 35+,80%,high TP,2.00 yr,2.00 yr,-5873.937205872879
Low,Cost vax delivery (A),A,boosting 25+,80%,high TP,2.00 yr,2.00 yr,-6167.760902012381
Low,Cost vax delivery (A),A,boosting 16+,80%,high TP,2.00 yr,2.00 yr,-6233.397837544032
Low,Cost vax delivery (A),A,boosting 5+,80%,high TP,2.00 yr,2.00 yr,-6525.82687471924
High,Cost vax delivery (A),A,No further boost,80%,low TP,Never,1.50 yr,NA
High,Cost vax delivery (A),A,No further boost,80%,low TP,Never,1.75 yr,NA
High,Cost vax delivery (A),A,No further boost,80%,low TP,Never,2.00 yr,NA
High,Cost vax delivery (A),A,No further boost,80%,low TP,Never,2.25 yr,NA
High,Cost vax delivery (A),A,No further boost,80%,low TP,Never,2.50 yr,NA
High,Cost vax delivery (A),A,Pediatric boost,80%,low TP,1.75 yr,1.50 yr,17981901.107422434
High,Cost vax delivery (A),A,Pediatric boost,80%,low TP,2.00 yr,1.50 yr,112967.62638449567
High,Cost vax delivery (A),A,Pediatric boost,80%,low TP,2.25 yr,1.50 yr,54249.12419082078
High,Cost vax delivery (A),A,Pediatric boost,80%,low TP,2.50 yr,1.50 yr,51384.265039166276
High,Cost vax delivery (A),A,Pediatric boost,80%,low TP,1.75 yr,1.75 yr,238178.2136352971
High,Cost vax delivery (A),A,Pediatric boost,80%,low TP,2.00 yr,1.75 yr,147616.23882047634
High,Cost vax delivery (A),A,Pediatric boost,80%,low TP,2.25 yr,1.75 yr,91185.02957317831
High,Cost vax delivery (A),A,Pediatric boost,80%,low TP,2.50 yr,1.75 yr,125037.89878370057
High,Cost vax delivery (A),A,Pediatric boost,80%,low TP,1.75 yr,2.00 yr,448563.8892950474
High,Cost vax delivery (A),A,Pediatric boost,80%,low TP,2.00 yr,2.00 yr,92155.35933501474
High,Cost vax delivery (A),A,Pediatric boost,80%,low TP,2.25 yr,2.00 yr,281636.3963997693
High,Cost vax delivery (A),A,Pediatric boost,80%,low TP,2.50 yr,2.00 yr,207639.93076004795
High,Cost vax delivery (A),A,Pediatric boost,80%,low TP,1.75 yr,2.25 yr,844607.1306995441
High,Cost vax delivery (A),A,Pediatric boost,80%,low TP,2.00 yr,2.25 yr,1713339.2273072244
High,Cost vax delivery (A),A,Pediatric boost,80%,low TP,2.25 yr,2.25 yr,143772.70037731386
High,Cost vax delivery (A),A,Pediatric boost,80%,low TP,2.50 yr,2.25 yr,-552740.5688414581
High,Cost vax delivery (A),A,Pediatric boost,80%,low TP,1.75 yr,2.50 yr,57259.30638635501
High,Cost vax delivery (A),A,Pediatric boost,80%,low TP,2.00 yr,2.50 yr,61074.67673329051
High,Cost vax delivery (A),A,Pediatric boost,80%,low TP,2.25 yr,2.50 yr,71271.27495246002
High,Cost vax delivery (A),A,Pediatric boost,80%,low TP,2.50 yr,2.50 yr,34001.229347646295
High,Cost vax delivery (A),A,High-risk boost,80%,low TP,1.75 yr,1.50 yr,4306.213985756697
High,Cost vax delivery (A),A,High-risk boost,80%,low TP,2.00 yr,1.50 yr,8247.54388453514
High,Cost vax delivery (A),A,High-risk boost,80%,low TP,2.25 yr,1.50 yr,3436.164465706283
High,Cost vax delivery (A),A,High-risk boost,80%,low TP,2.50 yr,1.50 yr,1862.582232735177
High,Cost vax delivery (A),A,High-risk boost,80%,low TP,1.75 yr,1.75 yr,519.2881173015969
High,Cost vax delivery (A),A,High-risk boost,80%,low TP,2.00 yr,1.75 yr,11903.808954312062
High,Cost vax delivery (A),A,High-risk boost,80%,low TP,2.25 yr,1.75 yr,43782.31246200761
High,Cost vax delivery (A),A,High-risk boost,80%,low TP,2.50 yr,1.75 yr,178191.63795252077
High,Cost vax delivery (A),A,High-risk boost,80%,low TP,1.75 yr,2.00 yr,1042.0124323307045
High,Cost vax delivery (A),A,High-risk boost,80%,low TP,2.00 yr,2.00 yr,-207.5776506111751
High,Cost vax delivery (A),A,High-risk boost,80%,low TP,2.25 yr,2.00 yr,15684.381482465327
High,Cost vax delivery (A),A,High-risk boost,80%,low TP,2.50 yr,2.00 yr,198601.93860243369
High,Cost vax delivery (A),A,High-risk boost,80%,low TP,1.75 yr,2.25 yr,3376.9272474568943
High,Cost vax delivery (A),A,High-risk boost,80%,low TP,2.00 yr,2.25 yr,919.0476331631465
High,Cost vax delivery (A),A,High-risk boost,80%,low TP,2.25 yr,2.25 yr,-230.1997068875059
High,Cost vax delivery (A),A,High-risk boost,80%,low TP,2.50 yr,2.25 yr,15891.145754243478
High,Cost vax delivery (A),A,High-risk boost,80%,low TP,1.75 yr,2.50 yr,3150.264742260855
High,Cost vax delivery (A),A,High-risk boost,80%,low TP,2.00 yr,2.50 yr,1784.706124505718
High,Cost vax delivery (A),A,High-risk boost,80%,low TP,2.25 yr,2.50 yr,1350.374665622718
High,Cost vax delivery (A),A,High-risk boost,80%,low TP,2.50 yr,2.50 yr,748.7568214148612
High,Cost vax delivery (A),A,Random boost,80%,low TP,1.75 yr,1.50 yr,13926.3550335201
High,Cost vax delivery (A),A,Random boost,80%,low TP,2.00 yr,1.50 yr,6659.1865090929205
High,Cost vax delivery (A),A,Random boost,80%,low TP,2.25 yr,1.50 yr,1953.7579130802733
High,Cost vax delivery (A),A,Random boost,80%,low TP,2.50 yr,1.50 yr,729.9501246616646
High,Cost vax delivery (A),A,Random boost,80%,low TP,1.75 yr,1.75 yr,10556.128955670081
High,Cost vax delivery (A),A,Random boost,80%,low TP,2.00 yr,1.75 yr,24249.479053605886
High,Cost vax delivery (A),A,Random boost,80%,low TP,2.25 yr,1.75 yr,38481.086222201724
High,Cost vax delivery (A),A,Random boost,80%,low TP,2.50 yr,1.75 yr,29927.43924043577
High,Cost vax delivery (A),A,Random boost,80%,low TP,1.75 yr,2.00 yr,9410.609378404126
High,Cost vax delivery (A),A,Random boost,80%,low TP,2.00 yr,2.00 yr,5101.83057829245
High,Cost vax delivery (A),A,Random boost,80%,low TP,2.25 yr,2.00 yr,26493.11305340632
High,Cost vax delivery (A),A,Random boost,80%,low TP,2.50 yr,2.00 yr,37860.457424312546
High,Cost vax delivery (A),A,Random boost,80%,low TP,1.75 yr,2.25 yr,22420.69266913202
High,Cost vax delivery (A),A,Random boost,80%,low TP,2.00 yr,2.25 yr,9544.740690354924
High,Cost vax delivery (A),A,Random boost,80%,low TP,2.25 yr,2.25 yr,5130.533866547516
High,Cost vax delivery (A),A,Random boost,80%,low TP,2.50 yr,2.25 yr,45893.622297755086
High,Cost vax delivery (A),A,Random boost,80%,low TP,1.75 yr,2.50 yr,9526.445111109095
High,Cost vax delivery (A),A,Random boost,80%,low TP,2.00 yr,2.50 yr,8425.49229018078
High,Cost vax delivery (A),A,Random boost,80%,low TP,2.25 yr,2.50 yr,5408.249107768253
High,Cost vax delivery (A),A,Random boost,80%,low TP,2.50 yr,2.50 yr,3654.0089831849946
High,Cost vax delivery (A),B,No further boost,80%,low TP,Never,1.50 yr,NA
High,Cost vax delivery (A),B,No further boost,80%,low TP,Never,1.75 yr,NA
High,Cost vax delivery (A),B,No further boost,80%,low TP,Never,2.00 yr,NA
High,Cost vax delivery (A),B,No further boost,80%,low TP,Never,2.25 yr,NA
High,Cost vax delivery (A),B,No further boost,80%,low TP,Never,2.50 yr,NA
High,Cost vax delivery (A),B,Pediatric boost,80%,low TP,1.75 yr,1.50 yr,-297422.1989265722
High,Cost vax delivery (A),B,Pediatric boost,80%,low TP,2.00 yr,1.50 yr,3806670.5202640104
High,Cost vax delivery (A),B,Pediatric boost,80%,low TP,2.25 yr,1.50 yr,133433.18510103176
High,Cost vax delivery (A),B,Pediatric boost,80%,low TP,2.50 yr,1.50 yr,-261814.92878372507
High,Cost vax delivery (A),B,Pediatric boost,80%,low TP,1.75 yr,1.75 yr,142146.0560523758
High,Cost vax delivery (A),B,Pediatric boost,80%,low TP,2.00 yr,1.75 yr,66012.88794050425
High,Cost vax delivery (A),B,Pediatric boost,80%,low TP,2.25 yr,1.75 yr,29532.250255749816
High,Cost vax delivery (A),B,Pediatric boost,80%,low TP,2.50 yr,1.75 yr,36623.20921281017
High,Cost vax delivery (A),B,Pediatric boost,80%,low TP,1.75 yr,2.00 yr,257393.85903770098
High,Cost vax delivery (A),B,Pediatric boost,80%,low TP,2.00 yr,2.00 yr,438347.2172106956
High,Cost vax delivery (A),B,Pediatric boost,80%,low TP,2.25 yr,2.00 yr,-145178.34780022048
High,Cost vax delivery (A),B,Pediatric boost,80%,low TP,2.50 yr,2.00 yr,-136637.34128856412
High,Cost vax delivery (A),B,Pediatric boost,80%,low TP,1.75 yr,2.25 yr,-94096.6697254552
High,Cost vax delivery (A),B,Pediatric boost,80%,low TP,2.00 yr,2.25 yr,128354.71282024782
High,Cost vax delivery (A),B,Pediatric boost,80%,low TP,2.25 yr,2.25 yr,60177.7117503502
High,Cost vax delivery (A),B,Pediatric boost,80%,low TP,2.50 yr,2.25 yr,383937.2236941586
High,Cost vax delivery (A),B,Pediatric boost,80%,low TP,1.75 yr,2.50 yr,169589.7956468223
High,Cost vax delivery (A),B,Pediatric boost,80%,low TP,2.00 yr,2.50 yr,107444.26679086764
High,Cost vax delivery (A),B,Pediatric boost,80%,low TP,2.25 yr,2.50 yr,61408.48729230796
High,Cost vax delivery (A),B,Pediatric boost,80%,low TP,2.50 yr,2.50 yr,54866.57879579934
High,Cost vax delivery (A),B,High-risk boost,80%,low TP,1.75 yr,1.50 yr,4225.014402870686
High,Cost vax delivery (A),B,High-risk boost,80%,low TP,2.00 yr,1.50 yr,2176.262409063769
High,Cost vax delivery (A),B,High-risk boost,80%,low TP,2.25 yr,1.50 yr,-1554.296968847195
High,Cost vax delivery (A),B,High-risk boost,80%,low TP,2.50 yr,1.50 yr,-2549.6289068307315
High,Cost vax delivery (A),B,High-risk boost,80%,low TP,1.75 yr,1.75 yr,-331.0019229744372
High,Cost vax delivery (A),B,High-risk boost,80%,low TP,2.00 yr,1.75 yr,-2491.367525108279
High,Cost vax delivery (A),B,High-risk boost,80%,low TP,2.25 yr,1.75 yr,-4937.7527030607835
High,Cost vax delivery (A),B,High-risk boost,80%,low TP,2.50 yr,1.75 yr,-7410.784362079117
High,Cost vax delivery (A),B,High-risk boost,80%,low TP,1.75 yr,2.00 yr,553.6064619751534
High,Cost vax delivery (A),B,High-risk boost,80%,low TP,2.00 yr,2.00 yr,-28.815756890666187
High,Cost vax delivery (A),B,High-risk boost,80%,low TP,2.25 yr,2.00 yr,18719.7762201765
High,Cost vax delivery (A),B,High-risk boost,80%,low TP,2.50 yr,2.00 yr,677279.4436385904
High,Cost vax delivery (A),B,High-risk boost,80%,low TP,1.75 yr,2.25 yr,1032.2560473247465
High,Cost vax delivery (A),B,High-risk boost,80%,low TP,2.00 yr,2.25 yr,216.0507218032394
High,Cost vax delivery (A),B,High-risk boost,80%,low TP,2.25 yr,2.25 yr,-28.040191647617256
High,Cost vax delivery (A),B,High-risk boost,80%,low TP,2.50 yr,2.25 yr,13865.644152109453
High,Cost vax delivery (A),B,High-risk boost,80%,low TP,1.75 yr,2.50 yr,-804.2388200989168
High,Cost vax delivery (A),B,High-risk boost,80%,low TP,2.00 yr,2.50 yr,-913.1125113724624
High,Cost vax delivery (A),B,High-risk boost,80%,low TP,2.25 yr,2.50 yr,-150.60229179463528
High,Cost vax delivery (A),B,High-risk boost,80%,low TP,2.50 yr,2.50 yr,-335.22897922570723
High,Cost vax delivery (A),B,Random boost,80%,low TP,1.75 yr,1.50 yr,67786.91381912674
High,Cost vax delivery (A),B,Random boost,80%,low TP,2.00 yr,1.50 yr,30448.604044680986
High,Cost vax delivery (A),B,Random boost,80%,low TP,2.25 yr,1.50 yr,19735.078490779943
High,Cost vax delivery (A),B,Random boost,80%,low TP,2.50 yr,1.50 yr,-135048.78216339645
High,Cost vax delivery (A),B,Random boost,80%,low TP,1.75 yr,1.75 yr,8351.48673834579
High,Cost vax delivery (A),B,Random boost,80%,low TP,2.00 yr,1.75 yr,5987.612854001022
High,Cost vax delivery (A),B,Random boost,80%,low TP,2.25 yr,1.75 yr,798.062965564285
High,Cost vax delivery (A),B,Random boost,80%,low TP,2.50 yr,1.75 yr,-38.36335109904806
High,Cost vax delivery (A),B,Random boost,80%,low TP,1.75 yr,2.00 yr,11890.020046763877
High,Cost vax delivery (A),B,Random boost,80%,low TP,2.00 yr,2.00 yr,8534.459470462436
High,Cost vax delivery (A),B,Random boost,80%,low TP,2.25 yr,2.00 yr,-38136.66157126743
High,Cost vax delivery (A),B,Random boost,80%,low TP,2.50 yr,2.00 yr,-62597.16105105916
High,Cost vax delivery (A),B,Random boost,80%,low TP,1.75 yr,2.25 yr,12353.28639438983
High,Cost vax delivery (A),B,Random boost,80%,low TP,2.00 yr,2.25 yr,5828.955168267944
High,Cost vax delivery (A),B,Random boost,80%,low TP,2.25 yr,2.25 yr,4875.929590102048
High,Cost vax delivery (A),B,Random boost,80%,low TP,2.50 yr,2.25 yr,142959.15477842305
High,Cost vax delivery (A),B,Random boost,80%,low TP,1.75 yr,2.50 yr,12327.060526793912
High,Cost vax delivery (A),B,Random boost,80%,low TP,2.00 yr,2.50 yr,8934.299546001923
High,Cost vax delivery (A),B,Random boost,80%,low TP,2.25 yr,2.50 yr,8371.170641436913
High,Cost vax delivery (A),B,Random boost,80%,low TP,2.50 yr,2.50 yr,7531.146025735034
High,Cost vax delivery (A),A,No further boost,80%,high TP,Never,1.50 yr,NA
High,Cost vax delivery (A),A,No further boost,80%,high TP,Never,1.75 yr,NA
High,Cost vax delivery (A),A,No further boost,80%,high TP,Never,2.00 yr,NA
High,Cost vax delivery (A),A,No further boost,80%,high TP,Never,2.25 yr,NA
High,Cost vax delivery (A),A,No further boost,80%,high TP,Never,2.50 yr,NA
High,Cost vax delivery (A),A,Pediatric boost,80%,high TP,1.75 yr,1.50 yr,-159151.44559547052
High,Cost vax delivery (A),A,Pediatric boost,80%,high TP,2.00 yr,1.50 yr,-58050.8314152237
High,Cost vax delivery (A),A,Pediatric boost,80%,high TP,2.25 yr,1.50 yr,-62289.40822888445
High,Cost vax delivery (A),A,Pediatric boost,80%,high TP,2.50 yr,1.50 yr,109219.27317634974
High,Cost vax delivery (A),A,Pediatric boost,80%,high TP,1.75 yr,1.75 yr,-72670.23486825597
High,Cost vax delivery (A),A,Pediatric boost,80%,high TP,2.00 yr,1.75 yr,-47164.86853012541
High,Cost vax delivery (A),A,Pediatric boost,80%,high TP,2.25 yr,1.75 yr,-34797.2872529338
High,Cost vax delivery (A),A,Pediatric boost,80%,high TP,2.50 yr,1.75 yr,-61156.194027198035
High,Cost vax delivery (A),A,Pediatric boost,80%,high TP,1.75 yr,2.00 yr,-99805.8738607542
High,Cost vax delivery (A),A,Pediatric boost,80%,high TP,2.00 yr,2.00 yr,-111258.15602591957
High,Cost vax delivery (A),A,Pediatric boost,80%,high TP,2.25 yr,2.00 yr,73865.76906449892
High,Cost vax delivery (A),A,Pediatric boost,80%,high TP,2.50 yr,2.00 yr,91231.71346210528
High,Cost vax delivery (A),A,Pediatric boost,80%,high TP,1.75 yr,2.25 yr,242822.87626967876
High,Cost vax delivery (A),A,Pediatric boost,80%,high TP,2.00 yr,2.25 yr,218914.50474415935
High,Cost vax delivery (A),A,Pediatric boost,80%,high TP,2.25 yr,2.25 yr,59802.383166676635
High,Cost vax delivery (A),A,Pediatric boost,80%,high TP,2.50 yr,2.25 yr,64687.61511847712
High,Cost vax delivery (A),A,Pediatric boost,80%,high TP,1.75 yr,2.50 yr,39140.40797748187
High,Cost vax delivery (A),A,Pediatric boost,80%,high TP,2.00 yr,2.50 yr,54440.24229361469
High,Cost vax delivery (A),A,Pediatric boost,80%,high TP,2.25 yr,2.50 yr,40234.43373842653
High,Cost vax delivery (A),A,Pediatric boost,80%,high TP,2.50 yr,2.50 yr,71438.86343816557
High,Cost vax delivery (A),A,High-risk boost,80%,high TP,1.75 yr,1.50 yr,2668.011768093114
High,Cost vax delivery (A),A,High-risk boost,80%,high TP,2.00 yr,1.50 yr,1057.0970556938832
High,Cost vax delivery (A),A,High-risk boost,80%,high TP,2.25 yr,1.50 yr,3704.8604706086235
High,Cost vax delivery (A),A,High-risk boost,80%,high TP,2.50 yr,1.50 yr,-96708.95044910227
High,Cost vax delivery (A),A,High-risk boost,80%,high TP,1.75 yr,1.75 yr,-398.44098957165806
High,Cost vax delivery (A),A,High-risk boost,80%,high TP,2.00 yr,1.75 yr,5741.998567979944
High,Cost vax delivery (A),A,High-risk boost,80%,high TP,2.25 yr,1.75 yr,2569.6312404473692
High,Cost vax delivery (A),A,High-risk boost,80%,high TP,2.50 yr,1.75 yr,5155.360883525424
High,Cost vax delivery (A),A,High-risk boost,80%,high TP,1.75 yr,2.00 yr,-1431.4350872889233
High,Cost vax delivery (A),A,High-risk boost,80%,high TP,2.00 yr,2.00 yr,-517.1459411020624
High,Cost vax delivery (A),A,High-risk boost,80%,high TP,2.25 yr,2.00 yr,8997.790738443406
High,Cost vax delivery (A),A,High-risk boost,80%,high TP,2.50 yr,2.00 yr,5346.791691202403
High,Cost vax delivery (A),A,High-risk boost,80%,high TP,1.75 yr,2.25 yr,-1408.443966726017
High,Cost vax delivery (A),A,High-risk boost,80%,high TP,2.00 yr,2.25 yr,-1289.9860070334103
High,Cost vax delivery (A),A,High-risk boost,80%,high TP,2.25 yr,2.25 yr,20.141342972752184
High,Cost vax delivery (A),A,High-risk boost,80%,high TP,2.50 yr,2.25 yr,114304.3373493289
High,Cost vax delivery (A),A,High-risk boost,80%,high TP,1.75 yr,2.50 yr,-1328.3776205202976
High,Cost vax delivery (A),A,High-risk boost,80%,high TP,2.00 yr,2.50 yr,-1440.0132557230395
High,Cost vax delivery (A),A,High-risk boost,80%,high TP,2.25 yr,2.50 yr,-1470.6554579694766
High,Cost vax delivery (A),A,High-risk boost,80%,high TP,2.50 yr,2.50 yr,-748.4160166430327
High,Cost vax delivery (A),A,Random boost,80%,high TP,1.75 yr,1.50 yr,21360.078382226722
High,Cost vax delivery (A),A,Random boost,80%,high TP,2.00 yr,1.50 yr,18682.010479212564
High,Cost vax delivery (A),A,Random boost,80%,high TP,2.25 yr,1.50 yr,-290862.5480560066
High,Cost vax delivery (A),A,Random boost,80%,high TP,2.50 yr,1.50 yr,8893.506425599073
High,Cost vax delivery (A),A,Random boost,80%,high TP,1.75 yr,1.75 yr,22954.06815704505
High,Cost vax delivery (A),A,Random boost,80%,high TP,2.00 yr,1.75 yr,-63097.68412189319
High,Cost vax delivery (A),A,Random boost,80%,high TP,2.25 yr,1.75 yr,167331.64664911965
High,Cost vax delivery (A),A,Random boost,80%,high TP,2.50 yr,1.75 yr,-320170.446773035
High,Cost vax delivery (A),A,Random boost,80%,high TP,1.75 yr,2.00 yr,5789.887095694262
High,Cost vax delivery (A),A,Random boost,80%,high TP,2.00 yr,2.00 yr,8443.874811590691
