population size,population type,scenario,1st year vaccination coverage,transmission potential level,boosting starts,immune escape starts,time period,iteration,total_infections_all_ages,total_symptomatic_infections_all_ages,total_admissions_all_ages,total_ward_occupancy_all_ages,total_ICU_admissions_all_ages,total_ICU_occupancy_all_ages,total_deaths_all_ages,total_deaths_ages_0-9,total_deaths_ages_10-19,total_deaths_ages_20-29,total_deaths_ages_30-39,total_deaths_ages_40-49,total_deaths_ages_50-59,total_deaths_ages_60-69,total_deaths_ages_70-79,total_deaths_ages_80+
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3402,134808,43553,318,2097,38,388,25,0,0,0,0,0,4,8,13,0
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3403,134808,43553,334,2318,35,221,29,0,0,0,0,0,5,9,12,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3404,134808,43553,304,2159,33,235,20,0,0,0,0,0,4,8,5,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3405,134808,43553,297,2202,34,305,28,0,0,0,2,2,2,8,13,1
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3406,135225,43574,311,2549,32,336,29,0,0,0,0,1,9,3,13,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3407,135225,43574,314,2287,31,315,27,0,0,0,0,1,3,7,15,1
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3408,135225,43574,315,2086,27,143,24,0,0,0,0,0,2,11,8,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3409,135225,43574,315,2276,33,228,23,0,0,0,1,0,6,8,4,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3410,135225,43574,327,2621,41,215,26,0,0,0,0,0,2,10,9,5
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3411,134329,43513,316,2011,32,348,24,0,0,1,1,0,5,6,9,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3412,134329,43513,301,1970,27,118,25,0,0,0,0,1,4,9,8,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3413,134329,43513,326,2664,33,326,26,0,0,1,0,0,4,10,9,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3414,134329,43513,321,2372,36,307,31,0,0,0,0,0,4,12,10,5
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3415,134329,43513,324,2601,28,323,27,0,0,0,0,0,7,5,13,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3416,134213,43115,302,2533,37,469,24,0,0,1,0,0,6,8,5,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3417,134213,43115,317,2170,34,438,25,0,0,2,1,0,4,5,10,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3418,134213,43115,332,2984,31,187,30,0,0,0,0,0,6,11,10,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3419,134213,43115,307,2454,34,324,23,0,0,0,1,0,0,8,11,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3420,134213,43115,313,2663,38,326,36,0,0,0,0,0,4,13,16,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3421,135198,43836,318,2218,34,388,23,0,0,0,0,1,2,9,8,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3422,135198,43836,300,2316,35,222,28,0,0,0,0,2,3,8,7,8
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3423,135198,43836,310,2511,39,295,30,0,0,0,0,1,6,11,10,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3424,135198,43836,305,2152,38,363,25,0,0,0,1,1,2,8,9,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3425,135198,43836,310,2162,35,383,33,0,0,0,0,0,4,15,13,1
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3426,134679,43302,282,2251,28,239,25,0,0,0,0,1,3,7,9,5
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3427,134679,43302,317,2279,28,308,28,0,0,1,1,0,6,8,9,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3428,134679,43302,320,2128,36,355,29,0,0,0,0,2,8,7,10,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3429,134679,43302,284,2179,31,312,23,0,0,0,0,2,2,9,8,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3430,134679,43302,319,2347,29,207,27,0,0,1,0,0,5,11,8,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3431,134191,43016,313,1917,25,321,22,0,0,0,0,0,2,6,10,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3432,134191,43016,295,2013,27,190,26,0,0,1,0,1,4,11,9,0
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3433,134191,43016,308,1920,33,187,19,0,0,0,0,0,4,7,7,1
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3434,134191,43016,273,1970,32,199,19,0,0,0,0,0,3,6,7,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3435,134191,43016,302,2438,26,210,20,0,0,0,0,0,6,4,6,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3436,132630,42962,330,2667,29,257,30,0,0,0,0,0,3,5,18,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3437,132630,42962,317,2160,40,406,27,0,0,0,0,1,8,7,10,1
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3438,132630,42962,313,2335,33,271,33,0,0,0,0,1,7,8,13,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3439,132630,42962,284,2134,24,135,24,0,0,0,0,0,6,7,8,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3440,132630,42962,289,1819,32,384,27,0,0,0,0,0,4,7,15,1
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3441,134634,43569,348,2196,34,367,27,0,0,1,0,0,4,12,9,1
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3442,134634,43569,307,2389,28,250,31,0,0,0,0,1,3,12,12,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3443,134634,43569,326,2300,31,167,30,0,0,0,0,1,5,10,8,6
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3444,134634,43569,271,1797,27,173,17,0,0,1,0,0,4,5,5,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3445,134634,43569,319,1756,29,269,27,0,0,0,0,2,6,12,4,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3446,135864,44027,306,2850,32,284,30,0,0,0,0,1,2,9,15,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3447,135864,44027,295,2378,33,233,22,0,0,0,0,0,3,10,8,1
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3448,135864,44027,303,2212,29,221,25,0,0,0,0,0,2,9,10,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3449,135864,44027,302,2204,41,284,31,0,0,0,0,2,4,11,12,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3450,135864,44027,297,2407,36,403,34,0,0,0,0,0,10,10,12,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3451,133996,43025,328,2070,36,343,29,0,0,0,1,0,3,9,12,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3452,133996,43025,295,1661,32,267,20,0,0,1,0,3,1,6,7,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3453,133996,43025,284,2062,34,192,25,0,0,0,0,0,3,9,9,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3454,133996,43025,322,2057,31,379,22,0,0,0,0,1,6,7,7,1
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3455,133996,43025,315,2938,35,221,38,0,0,1,0,0,6,10,17,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3456,134514,43088,313,1981,33,634,32,0,0,0,0,0,7,8,12,5
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3457,134514,43088,334,1970,40,303,30,0,0,0,0,0,5,9,10,6
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3458,134514,43088,325,2172,35,238,30,0,0,0,0,1,6,11,7,5
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3459,134514,43088,307,2973,29,324,32,0,0,0,1,1,7,5,14,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3460,134514,43088,290,2075,29,217,25,0,0,0,0,0,3,13,6,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3461,134081,43321,311,2091,40,324,20,0,0,0,0,0,5,8,6,1
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3462,134081,43321,295,2364,34,195,25,0,0,0,0,1,4,5,13,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3463,134081,43321,313,1802,32,251,27,0,0,0,1,0,1,10,10,5
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3464,134081,43321,299,2380,24,295,24,0,0,0,0,1,4,5,8,6
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3465,134081,43321,321,2217,31,310,29,0,0,0,0,1,6,6,10,6
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3466,134376,42993,317,2312,32,270,25,0,0,0,2,2,5,5,10,1
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3467,134376,42993,313,1952,30,206,28,0,0,0,0,0,6,9,7,6
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3468,134376,42993,311,2306,25,113,28,0,0,0,0,0,5,10,10,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3469,134376,42993,292,1828,22,119,13,0,0,0,0,1,2,3,6,1
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3470,134376,42993,295,2286,27,268,22,0,0,0,0,2,4,9,7,0
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3471,134589,43087,323,2163,33,278,28,0,0,0,0,0,5,7,11,5
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3472,134589,43087,297,1854,34,160,27,0,0,0,0,2,7,9,8,1
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3473,134589,43087,287,2155,29,139,27,0,0,0,0,0,3,8,12,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3474,134589,43087,287,1690,27,158,27,0,0,0,0,2,6,8,7,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3475,134589,43087,295,2385,24,136,18,0,0,0,0,1,2,5,9,1
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3476,134836,43329,302,1967,34,449,24,0,0,0,0,1,4,7,10,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3477,134836,43329,299,1980,32,261,24,0,0,0,0,1,4,7,11,1
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3478,134836,43329,312,2626,33,270,33,0,0,0,0,1,3,11,13,5
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3479,134836,43329,298,1928,33,190,27,0,0,0,0,1,5,11,7,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3480,134836,43329,291,1936,23,169,28,0,0,0,0,1,3,12,7,5
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3481,134834,43522,309,2650,29,322,23,0,0,0,0,1,4,7,7,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3482,134834,43522,325,3033,35,320,32,0,0,0,1,3,1,7,17,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3483,134834,43522,325,2271,34,233,27,0,0,0,0,1,9,7,5,5
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3484,134834,43522,300,2348,28,221,31,0,0,0,0,1,5,15,7,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3485,134834,43522,308,2079,36,146,24,0,0,0,1,1,4,7,8,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3486,135396,43767,305,2170,33,360,19,0,0,0,0,1,3,7,8,0
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3487,135396,43767,310,1910,33,241,28,0,0,0,2,0,4,6,11,5
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3488,135396,43767,327,2444,30,236,24,0,0,0,0,2,4,9,5,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3489,135396,43767,316,2479,40,363,29,0,0,0,0,2,4,8,11,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3490,135396,43767,303,2082,33,222,26,0,0,0,0,0,7,6,11,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3491,134123,43139,309,1658,37,317,16,0,0,0,0,0,1,7,6,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3492,134123,43139,290,2136,27,243,24,0,0,0,0,1,5,8,6,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3493,134123,43139,322,2219,37,242,37,1,0,0,0,2,3,13,14,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3494,134123,43139,292,2018,24,296,19,0,0,0,0,0,3,6,7,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3495,134123,43139,315,2313,30,146,24,0,0,0,0,0,2,6,11,5
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3496,135834,43890,308,1846,26,160,22,0,0,0,0,0,4,6,10,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3497,135834,43890,314,2400,42,217,28,0,1,0,0,0,7,10,6,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3498,135834,43890,315,2828,31,282,23,0,0,0,0,1,5,11,6,0
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3499,135834,43890,293,1828,34,306,24,0,0,0,0,1,4,7,5,7
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3500,135834,43890,334,2399,32,172,22,0,0,0,1,0,4,4,9,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3501,135039,43180,292,2038,31,245,18,0,0,0,0,2,3,3,6,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3502,135039,43180,296,1997,32,132,22,0,0,0,1,1,3,8,8,1
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3503,135039,43180,284,1940,28,329,28,0,0,0,1,0,8,6,8,5
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3504,135039,43180,309,2243,37,269,20,0,0,0,1,2,4,5,6,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3505,135039,43180,311,2855,28,113,27,0,0,0,0,1,3,12,8,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3506,132528,42543,287,1986,27,286,22,0,0,0,0,0,1,6,13,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3507,132528,42543,301,2017,20,273,31,1,0,0,0,0,2,8,18,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3508,132528,42543,292,2568,24,279,22,0,0,0,0,0,5,8,8,1
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3509,132528,42543,315,1963,34,404,30,0,0,0,0,1,4,10,10,5
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3510,132528,42543,303,2293,23,160,31,0,0,0,1,0,2,10,15,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3511,135217,43517,327,2526,29,177,25,0,0,0,1,0,4,6,13,1
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3512,135217,43517,321,1930,31,228,26,0,0,0,0,1,6,11,6,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3513,135217,43517,311,2687,32,126,33,0,0,0,0,1,8,11,10,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3514,135217,43517,296,2093,26,183,24,0,0,0,1,1,4,7,8,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3515,135217,43517,295,2002,29,205,22,0,0,0,0,1,3,6,12,0
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3516,133070,42937,330,2052,36,549,26,0,0,0,1,0,7,9,9,0
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3517,133070,42937,330,2232,32,272,23,0,0,0,0,3,3,7,7,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3518,133070,42937,324,2520,42,307,26,0,0,0,0,2,4,11,8,1
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3519,133070,42937,300,1983,22,313,24,0,0,0,0,0,6,7,7,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3520,133070,42937,305,2269,40,289,33,0,0,0,0,2,6,17,5,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3521,134687,43565,281,1650,32,354,21,0,0,0,0,0,3,8,8,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3522,134687,43565,290,2945,26,129,38,0,0,1,0,2,9,10,14,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3523,134687,43565,308,2439,23,229,22,0,0,0,1,0,5,5,7,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3524,134687,43565,276,1653,33,229,30,0,0,0,0,1,6,11,10,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3525,134687,43565,315,2404,37,230,35,0,0,0,0,0,4,18,10,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3526,133032,43061,315,2807,27,297,38,0,0,0,0,2,5,10,15,6
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3527,133032,43061,315,2472,37,227,28,0,0,0,1,1,2,12,7,5
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3528,133032,43061,296,2204,31,191,21,0,0,0,0,2,4,8,7,0
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3529,133032,43061,298,2137,26,202,21,0,0,0,1,0,2,3,11,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3530,133032,43061,332,2978,33,196,30,0,0,1,0,0,5,4,13,7
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3531,133697,42643,296,2516,37,342,24,0,0,0,0,1,3,8,8,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3532,133697,42643,319,2138,23,69,24,0,0,0,0,0,6,6,8,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3533,133697,42643,279,1962,26,166,20,0,0,0,0,0,4,2,12,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3534,133697,42643,272,2087,29,187,26,0,0,0,0,0,2,11,9,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3535,133697,42643,309,2102,33,316,29,0,0,0,1,1,6,6,12,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3536,136292,43983,353,2602,34,280,27,0,0,0,0,1,2,10,11,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3537,136292,43983,332,2149,27,233,28,1,0,0,0,0,5,4,12,6
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3538,136292,43983,304,2167,45,269,37,0,0,0,0,1,9,8,11,8
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3539,136292,43983,293,2150,39,310,32,0,0,1,0,0,2,15,10,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3540,136292,43983,321,2753,39,280,35,0,0,0,1,2,6,5,19,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3541,135568,43711,304,1826,35,615,29,0,0,0,0,0,7,11,9,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3542,135568,43711,335,1925,29,276,30,0,0,0,0,1,5,11,10,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3543,135568,43711,316,2467,30,236,30,0,0,0,0,0,6,6,16,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3544,135568,43711,287,1945,34,148,21,0,0,0,0,1,2,6,9,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3545,135568,43711,314,2828,34,286,33,0,0,0,0,1,4,11,11,6
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3546,134355,43182,286,2320,25,204,21,0,0,0,0,0,4,12,4,1
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3547,134355,43182,317,2833,37,315,19,0,0,0,0,0,0,6,10,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3548,134355,43182,317,1895,30,250,23,0,0,0,0,0,6,4,9,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3549,134355,43182,289,2519,32,226,26,0,0,0,0,0,3,11,10,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3550,134355,43182,290,2088,34,276,26,0,0,0,0,2,5,8,8,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3551,133696,42832,306,2101,31,260,24,0,0,0,0,0,4,8,11,1
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3552,133696,42832,302,1911,31,417,28,1,0,0,1,3,5,8,9,1
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3553,133696,42832,328,2210,32,306,28,0,0,0,0,1,4,11,12,0
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3554,133696,42832,298,1991,29,259,29,0,0,0,0,0,3,13,10,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3555,133696,42832,273,2087,26,383,23,0,0,0,0,2,7,4,8,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3556,133546,42859,285,2074,24,222,23,0,0,0,0,2,3,6,10,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3557,133546,42859,287,2230,25,121,24,0,0,0,0,1,4,6,8,5
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3558,133546,42859,299,2553,31,252,27,0,0,0,0,1,6,7,12,1
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3559,133546,42859,311,1741,33,254,25,0,0,0,0,1,2,6,14,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,3560,133546,42859,315,2096,33,189,32,0,0,1,0,0,9,7,12,3
