group,popType,scenarioBoostStart,scenarioImmuneEscape,scenarioVaxCoverage,scenario,vaxCoverage,tpLevel,boostStart,immuneEscape,ageScenario,nVaxDoses,nAsymptom,nHomecare,nAdmitWard,nAdmitICU,nOccupyWard,nOccupyICU,nDeaths,costHome,costWard,costICU,costDeath,costDoses,costDisease,cost,yldAsymptom,yldHomecare,yldAdmitWard,yldAdmitICU,yll,yllU,yld,daly,dalyU,daly0,cost0,iDaly,iCost,icer
B,Younger,Pediatric boosting at 2.00 yr,"Pediatric boosting, immune escape 1.75 yr","Pediatric boosting, coverage 80%",Pediatric boosting,80%,high TP,2.00 yr,1.75 yr,No,11000,101961.071,39192.64460000001,158.7548,17.4216,1207.9592,135.5314,14.2344,2035746.0964179926,63288.221328605,73583.11729099708,918.1188000000001,213271.1428571429,2173535.5538375946,2386806.6966947373,0,38.3336277320548,1.7780537600000001,0.420648111780822,174.4845197474436,229.72738206997136,40.53232960383562,215.01684935127923,270.259711673807,225.8578349744924,2210367.1184125044,10.840985623213157,176439.57828223286,16275.23404370478
B,Younger,Pediatric boosting at 2.25 yr,"Pediatric boosting, immune escape 1.75 yr","Pediatric boosting, coverage 80%",Pediatric boosting,80%,high TP,2.25 yr,1.75 yr,No,11000,100686.31699999998,38863.430799999995,158.2708,16.9854,1201.2672,130.8506,13.6018,2018646.0585135089,62937.609505680004,71041.80320868331,877.3161,213271.1428571429,2153502.787327872,2366773.930185015,0,38.011629576986294,1.7726329600000004,0.41011597315068493,166.9677781130182,219.7584189532714,40.194378510136985,207.16215662315517,259.9527974634084,225.8578349744924,2210367.1184125044,18.69567835133722,156406.8117725104,8365.934032092679
B,Younger,Pediatric boosting at 2.50 yr,"Pediatric boosting, immune escape 1.75 yr","Pediatric boosting, coverage 80%",Pediatric boosting,80%,high TP,2.50 yr,1.75 yr,No,11000,100975.073,38881.1052,157.6984,17.0714,1202.2882,131.0492,13.9054,2019564.1029877656,62991.10243323625,71149.62772089224,896.8983000000001,213271.1428571429,2154601.731441894,2367872.874299037,0,38.028916592876705,1.7662220800000001,0.41219246082191785,170.64636457887798,224.63417261620657,40.207331133698624,210.8536957125766,264.8415037499052,225.8578349744924,2210367.1184125044,15.004139261915782,157505.75588653237,10497.486935909808
B,Younger,Pediatric boosting at 1.75 yr,"Pediatric boosting, immune escape 2.00 yr","Pediatric boosting, coverage 80%",Pediatric boosting,80%,high TP,1.75 yr,2.00 yr,No,11000,104457.70999999999,41158.1754,183.1742,21.3594,1380.7416,163.9132,15.8342,2137839.7850253014,72340.754537415,88992.24992247303,1021.3059,213271.1428571429,2300194.0953851896,2513465.2382423324,0,40.2560784049315,2.0515510400000005,0.5157271019178082,195.6572546083957,258.3705408883676,42.82335654684931,238.48061115524501,301.1938974352169,231.6333361369173,2365134.305296409,-6.847275018327707,148330.9329459234,-21662.768407708838
B,Younger,Pediatric boosting at 2.00 yr,"Pediatric boosting, immune escape 2.00 yr","Pediatric boosting, coverage 80%",Pediatric boosting,80%,high TP,2.00 yr,2.00 yr,No,11000,105510.61699999998,41500.9072,181.05700000000002,21.4988,1370.0752,169.1572,15.6598,2155641.9754895885,71781.91324213,91839.33825088984,1010.0571,213271.1428571429,2320273.2840826083,2533544.426939751,0,40.59129827506849,2.0278384000000003,0.5190929435616439,193.94747619894173,256.26468693357054,43.138229618630135,237.08570581757186,299.4029165522007,231.6333361369173,2365134.305296409,-5.452369680654556,168410.12164334208,-30887.509744776602
B,Younger,Pediatric boosting at 2.25 yr,"Pediatric boosting, immune escape 2.00 yr","Pediatric boosting, coverage 80%",Pediatric boosting,80%,high TP,2.25 yr,2.00 yr,No,11000,105141.30800000002,41620.602,181.3006,21.4434,1383.3334,166.4238,15.4698,2161859.168137556,72476.54588867875,90355.31246200835,997.8021,213271.1428571429,2325688.828588243,2538959.971445386,0,40.70836962739725,2.0305667200000004,0.5177552991780823,191.6093554529644,253.00313300559867,43.25669164657534,234.86604709953974,296.259824652174,231.6333361369173,2365134.305296409,-3.232710962622434,173825.6661489769,-53770.86543115081
B,Younger,Pediatric boosting at 2.50 yr,"Pediatric boosting, immune escape 2.00 yr","Pediatric boosting, coverage 80%",Pediatric boosting,80%,high TP,2.50 yr,2.00 yr,No,11000,103897.91,41270.5232,180.9296,21.3432,1367.0742,166.728,15.685,2143675.359471103,71624.68280569876,90520.4696453616,1011.6825,213271.1428571429,2306832.1944221635,2520103.3372793063,0,40.36596378739726,2.0264115200000004,0.5153359495890412,194.23184849062486,256.5583513435092,42.90771125698631,237.13955974761117,299.4660626004955,231.6333361369173,2365134.305296409,-5.506223610693866,154969.03198289732,-28144.34046629082
B,Younger,Pediatric boosting at 1.75 yr,"Pediatric boosting, immune escape 2.25 yr","Pediatric boosting, coverage 80%",Pediatric boosting,80%,high TP,1.75 yr,2.25 yr,No,11000,87294.80799999999,34445.5544,150.0362,16.6884,1121.7226,130.333,12.5536,1789172.5252128965,58770.05463272126,70760.7862523926,809.7072,213271.1428571429,1919513.0732980105,2132784.2161551532,0,33.69058334465753,1.6804054400000004,0.40294484712328776,156.8539713858364,207.26868011632828,35.77393363178082,192.6279050176172,243.0426137481091,206.94985657094026,1993736.9478543121,14.32195155332306,139047.2683008411,9708.681654392174
B,Younger,Pediatric boosting at 2.00 yr,"Pediatric boosting, immune escape 2.25 yr","Pediatric boosting, coverage 80%",Pediatric boosting,80%,high TP,2.00 yr,2.25 yr,No,11000,88134.728,34602.0754,149.4564,16.4342,1116.0822,127.7914,12.563,1797302.545986168,58474.538953398755,69380.89309916907,810.3135000000001,213271.1428571429,1925968.2915387359,2139239.4343958786,0,33.84367374739726,1.6739116800000002,0.396807135890411,156.8184516027736,207.01243420892393,35.91439256328768,192.73284416606128,242.9268267722116,206.94985657094026,1993736.9478543121,14.217012404878972,145502.48654156644,10234.392599364486
B,Younger,Pediatric boosting at 2.25 yr,"Pediatric boosting, immune escape 2.25 yr","Pediatric boosting, coverage 80%",Pediatric boosting,80%,high TP,2.25 yr,2.25 yr,No,11000,89444.992,34952.41,148.0992,16.2298,1099.2996,124.7268,12.4396,1815499.6414276469,57595.25354105251,67717.05120533495,802.3542,213271.1428571429,1941614.3003740343,2154885.443231177,0,34.186329780821914,1.6587110400000002,0.391871855890411,155.20661042380473,204.99602523827926,36.23691267671232,191.44352310051704,241.23293791499157,206.94985657094026,1993736.9478543121,15.506333470423215,161148.4953768649,10392.430659655269
B,Younger,Pediatric boosting at 2.50 yr,"Pediatric boosting, immune escape 2.25 yr","Pediatric boosting, coverage 80%",Pediatric boosting,80%,high TP,2.50 yr,2.25 yr,No,11000,91638.625,35734.1698,148.7336,16.5956,1109.0648,127.297,12.9892,1856105.8438778513,58106.87855199501,69112.4719569934,837.8034,213271.1428571429,1984162.9977868397,2197434.1406439827,0,34.950955119452054,1.6658163200000002,0.4007041720547946,162.35227840740544,214.50829542158343,37.017475611506846,199.3697540189123,251.52577103309028,206.94985657094026,1993736.9478543121,7.580102552027967,203697.19278967055,26872.617011648974
B,Younger,Pediatric boosting at 1.75 yr,"Pediatric boosting, immune escape 2.50 yr","Pediatric boosting, coverage 80%",Pediatric boosting,80%,high TP,1.75 yr,2.50 yr,No,11000,95355.70999999999,38658.4174,181.11839999999998,21.8632,1361.0474,174.8104,16.4838,2007997.2433334438,71308.92259434125,94908.59067999087,1063.2051,213271.1428571429,2175277.961707776,2388549.1045649187,0,37.81110962136986,2.0285260800000002,0.5278914564383562,206.39281818424595,273.0960110828763,40.36752715780821,246.76034534205417,313.46353824068456,237.38317992553817,2239512.39779714,-9.377165416515993,149036.70676777884,-15893.577658903258
B,Younger,Pediatric boosting at 2.00 yr,"Pediatric boosting, immune escape 2.50 yr","Pediatric boosting, coverage 80%",Pediatric boosting,80%,high TP,2.00 yr,2.50 yr,No,11000,95960.666,38737.728200000005,181.831,22.0738,1376.4338,175.1114,16.7168,2012116.8084495931,72115.05734512626,95072.01050967308,1078.2336,213271.1428571429,2180382.1099043926,2393653.2527615353,0,37.88868210246576,2.0365072,0.5329764367123287,209.5058247214921,277.3981496894925,40.45816573917809,249.9639904606702,317.8563154286706,237.38317992553817,2239512.39779714,-12.58081053513203,154140.85496439552,-12252.060750295519
B,Younger,Pediatric boosting at 2.25 yr,"Pediatric boosting, immune escape 2.50 yr","Pediatric boosting, coverage 80%",Pediatric boosting,80%,high TP,2.25 yr,2.50 yr,No,11000,95923.78699999998,38650.4368,180.1668,21.8414,1362.5864,174.0628,16.4916,2007582.7146517772,71389.554930785,94502.70142859417,1063.7081999999998,213271.1428571429,2174538.6792111564,2387809.822068299,0,37.80330393863014,2.0178681600000004,0.5273650909589042,206.72732966015974,273.6615566041126,40.34853718958904,247.07586684974876,314.01009379370163,237.38317992553817,2239512.39779714,-9.69268692421059,148297.42427115934,-15299.929259113798
B,Younger,Pediatric boosting at 2.50 yr,"Pediatric boosting, immune escape 2.50 yr","Pediatric boosting, coverage 80%",Pediatric boosting,80%,high TP,2.50 yr,2.50 yr,No,11000,97138.625,39064.581999999995,179.1866,21.7024,1354.0718,172.9098,16.289,2029094.2631286625,70943.45220701375,93876.71118399756,1050.6405000000002,213271.1428571429,2194965.067019674,2408236.2098768167,0,38.208371983561634,2.0068899200000003,0.5240089073972604,204.03215518119896,270.3131685712807,40.73927081095889,244.77142599215784,311.0524393822396,237.38317992553817,2239512.39779714,-7.388246066619672,168723.8120796769,-22836.78840123861
B,Younger,High-risk boosting at 1.75 yr,"High-risk boosting, immune escape 1.50 yr","High-risk boosting, coverage 80%",High-risk boosting,80%,high TP,1.75 yr,1.50 yr,No,11000,107894.241,38975.5202,115.117,12.7338,826.7854,99.0884,9.158,2024468.211134969,43317.503924353754,53797.373592962475,590.6909999999999,213271.1428571429,2122173.7796522854,2335444.922509428,0,38.121262223013694,1.2893104000000002,0.3074602175342466,115.41817079491808,154.34680547057104,39.71803284054794,155.13620363546602,194.064838311119,187.11516340688158,2419793.1089738896,31.97895977141556,-84348.1864644615,-2637.615077769235
B,Younger,High-risk boosting at 2.00 yr,"High-risk boosting, immune escape 1.50 yr","High-risk boosting, coverage 80%",High-risk boosting,80%,high TP,2.00 yr,1.50 yr,No,11000,105793.065,37895.1736,108.5124,12.197,781.2546,94.1278,8.8214,1968352.7997822876,40932.02323289625,51104.14964903716,568.9803,213271.1428571429,2060957.952964221,2274229.095821364,0,37.06459445260274,1.2153388800000002,0.2944990712328767,111.81202788155157,150.02092517640324,38.574432403835615,150.3864602853872,188.59535758023884,187.11516340688158,2419793.1089738896,36.72870312149439,-145564.01315252576,-3963.2222425882146
B,Younger,High-risk boosting at 2.25 yr,"High-risk boosting, immune escape 1.50 yr","High-risk boosting, coverage 80%",High-risk boosting,80%,high TP,2.25 yr,1.50 yr,No,11000,111786.44400000002,40001.484,115.5108,12.9892,844.8518,99.7972,9.2836,2077758.868660952,44264.051060888756,54182.19743109784,598.7922,213271.1428571429,2176803.9093529386,2390075.0522100814,0,39.124739145205474,1.2937209600000001,0.31362690301369867,118.22676719261645,158.32672891182457,40.732087008219175,158.95885420083562,199.05881592004374,187.11516340688158,2419793.1089738896,28.15630920604596,-29718.056763808243,-1055.467055228493
B,Younger,High-risk boosting at 2.50 yr,"High-risk boosting, immune escape 1.50 yr","High-risk boosting, coverage 80%",High-risk boosting,80%,high TP,2.50 yr,1.50 yr,No,11000,101674.27300000002,36981.1818,120.5608,13.5084,922.2174,108.423,10.5872,1920878.1968817203,48317.44228140375,58865.3428359906,682.8743999999999,213271.1428571429,2028743.856399115,2242014.999256258,0,36.170635349589034,1.3502809600000003,0.32616309369863017,131.4515194437035,173.68988192722406,37.847079403287665,169.29859884699115,211.53696133051173,187.11516340688158,2419793.1089738896,17.816564559890423,-177778.1097176317,-9978.248563017309
B,Younger,High-risk boosting at 1.75 yr,"High-risk boosting, immune escape 1.75 yr","High-risk boosting, coverage 80%",High-risk boosting,80%,high TP,1.75 yr,1.75 yr,No,11000,100628.59400000001,37088.8858,104.2266,11.9456,666.2858,92.9378,7.3816,1926472.562860499,34908.499540801255,50458.07125261916,476.1132,213271.1428571429,2012315.2468539192,2225586.389711062,0,36.2759787139726,1.1673379200000003,0.2884289665753425,101.98892337056157,140.78997454836,37.731745600547946,139.72066897110952,178.52172014890795,225.8578349744924,2210367.1184125044,86.13716600338287,15219.27129855752,176.68646421406308
B,Younger,High-risk boosting at 2.00 yr,"High-risk boosting, immune escape 1.75 yr","High-risk boosting, coverage 80%",High-risk boosting,80%,high TP,2.00 yr,1.75 yr,No,11000,105273.396,39606.398199999996,142.75639999999999,16.0454,1099.6868,125.9068,12.3626,2057237.3043901862,57615.5399872325,68357.70037153095,797.3877,213271.1428571429,2184007.932448949,2397279.075306092,0,38.73831275999999,1.59887168,0.38741948000000004,153.1627927993088,203.4860312128606,40.72460391999999,193.88739671930878,244.2106351328606,225.8578349744924,2210367.1184125044,31.97043825518361,186911.95689358748,5846.3995833176305
B,Younger,High-risk boosting at 2.25 yr,"High-risk boosting, immune escape 1.75 yr","High-risk boosting, coverage 80%",High-risk boosting,80%,high TP,2.25 yr,1.75 yr,No,11000,103697.034,38822.6034,138.9684,15.3972,1047.6624,121.6446,11.9468,2016525.3998790851,54889.842180809996,66043.65386631012,770.5686,213271.1428571429,2138229.464526205,2351500.6073833476,0,37.97169702410959,1.5564460800000002,0.3717685578082192,148.61666066922,198.1819144263407,39.899911661917805,188.5165723311378,238.0818260882585,225.8578349744924,2210367.1184125044,37.34126264335458,141133.48897084314,3779.558562837186
B,Younger,High-risk boosting at 2.50 yr,"High-risk boosting, immune escape 1.75 yr","High-risk boosting, coverage 80%",High-risk boosting,80%,high TP,2.50 yr,1.75 yr,No,11000,97951.64500000002,36852.149,138.3044,15.8246,1074.0856,127.3892,12.2852,1914175.9694206552,56274.224476015006,69162.52945964024,792.3954,213271.1428571429,2040405.1187563103,2253676.2616134533,0,36.04443066575342,1.5490092800000002,0.38208821863013703,152.62899711791295,202.6841678212639,37.975528164383554,190.6045252822965,240.65969598564746,225.8578349744924,2210367.1184125044,35.2533096921959,43309.143200948834,1228.5128284149807
B,Younger,High-risk boosting at 1.75 yr,"High-risk boosting, immune escape 2.00 yr","High-risk boosting, coverage 80%",High-risk boosting,80%,high TP,1.75 yr,2.00 yr,No,11000,99788.01800000001,38068.364199999996,115.11900000000001,13.4028,682.8264,95.14,7.3682,1977348.6736633342,35775.105924285,51653.696332108,475.2489,213271.1428571429,2065252.7248197272,2278523.86767687,0,37.23398909424657,1.2893328000000004,0.32361336,103.61604383869184,145.51899556999385,38.84693525424657,142.4629790929384,184.36593082424042,231.6333361369173,2365134.305296409,89.1703570439789,-86610.43761953898,-971.2918114348543
B,Younger,High-risk boosting at 2.00 yr,"High-risk boosting, immune escape 2.00 yr","High-risk boosting, coverage 80%",High-risk boosting,80%,high TP,2.00 yr,2.00 yr,No,11000,104116.46500000001,39538.2618,125.8224,13.8438,772.2462,101.9562,8.0872,2053698.1604579606,40460.04900312376,55354.368236027636,521.6243999999999,213271.1428571429,2150034.202097112,2363305.3449542546,0,38.67166976054794,1.4092108800000003,0.33426139561643836,112.49906306235087,156.50512613224686,40.41514203616438,152.91420509851525,196.92026816841124,231.6333361369173,2365134.305296409,78.71913103840205,-1828.9603421543725,-23.234000655598436
B,Younger,High-risk boosting at 2.25 yr,"High-risk boosting, immune escape 2.00 yr","High-risk boosting, coverage 80%",High-risk boosting,80%,high TP,2.25 yr,2.00 yr,No,11000,94176.82799999998,37338.466400000005,158.78199999999998,18.4626,1216.1104,144.9458,13.6992,1939436.2895336328,63715.28455201,78694.41179119675,883.5984,213271.1428571429,2082729.5842768396,2296000.7271339823,0,36.520089054246576,1.7783584000000001,0.4457832706849315,169.63641719811045,224.34376511119265,38.74423072493151,208.38064792304198,263.08799583612415,231.6333361369173,2365134.305296409,23.25268821387533,-69133.5781624266,-2973.1434716943068
B,Younger,High-risk boosting at 2.50 yr,"High-risk boosting, immune escape 2.00 yr","High-risk boosting, coverage 80%",High-risk boosting,80%,high TP,2.50 yr,2.00 yr,No,11000,87519.34700000001,34929.86,153.7882,17.8418,1176.2134,138.9242,13.6428,1814328.3483204134,61624.97374817876,75425.14652071724,879.9606,213271.1428571429,1952258.4291893095,2165529.572046452,0,34.164274027397255,1.7224278400000002,0.4307939271232877,169.03310481400567,223.87834655752206,36.317495794520546,205.3506006085262,260.19584235204263,231.6333361369173,2365134.305296409,26.2827355283911,-199604.73324995674,-7594.518958437184
B,Younger,High-risk boosting at 1.75 yr,"High-risk boosting, immune escape 2.25 yr","High-risk boosting, coverage 80%",High-risk boosting,80%,high TP,1.75 yr,2.25 yr,No,11000,78810.275,30310.4696,94.78219999999999,10.4882,600.0876,80.6524,6.3364,1574387.765830842,31440.1983488775,43788.04475568328,408.69780000000003,213271.1428571429,1650024.7067354028,1863295.8495925458,0,29.64613054027397,1.06156064,0.2532397441095891,87.54561377765901,122.12714559674563,30.960930924383558,118.50654470204258,153.08807652112918,206.94985657094026,1993736.9478543121,88.44331186889768,-130441.09826176637,-1474.8554244002455
